,M,N,lb,ub,makespan,iters,total_t,prep_t,iter_t,d,tau,pmax,pmin,cols,box_size,box_bound
510,3,9,20,50,72.0,8,0.0,0.0,0.0,2,2,48,25,18.625,210.0,5.0
511,3,9,20,50,61.5,8,9.0,5.0,4.0,3,2,43,20,32.375,444.0,6.0
512,3,9,20,50,126.0,8,0.0,0.0,0.0,1,1,42,42,4.5,26.5,9.0
513,3,9,20,50,113.5,8,7.0,6.0,1.0,3,2,50,35,36.375,285.5,5.0
514,3,9,20,50,135.0,8,1.0,1.0,0.0,2,1,48,39,11.75,66.875,5.0
515,3,9,20,50,75.5,8,0.0,0.0,0.0,2,2,31,27,15.25,178.75,8.0
516,3,9,20,50,133.0,9,335.0,4.0,331.0,3,1,48,34,16.666666666666668,84.77777777777777,6.0
517,3,9,20,50,69.0,9,37.0,6.0,31.0,4,3,48,26,85.66666666666667,576.0,4.0
518,3,9,20,50,100.0,8,252.0,2.0,250.0,3,1,48,20,18.875,169.625,5.0
519,3,9,20,50,70.0,8,1.0,1.0,0.0,2,1,24,22,11.625,63.625,5.0
520,3,9,20,50,55.5,9,37.0,5.0,32.0,4,3,49,24,83.77777777777777,576.0,4.0
521,3,9,20,50,44.5,8,0.0,0.0,0.0,2,3,33,23,29.375,315.0,5.0
522,3,9,20,50,63.0,7,0.0,0.0,0.0,2,2,42,27,17.714285714285715,174.28571428571428,5.0
523,3,9,20,50,94.0,8,12.0,3.0,9.0,3,2,47,22,33.375,255.25,6.0
524,3,9,20,50,83.0,8,9744.0,4.0,9740.0,4,1,34,21,27.125,154.25,5.0
525,3,9,20,50,94.0,9,1.0,1.0,0.0,2,2,47,34,13.88888888888889,154.0,8.0
526,3,9,20,50,76.6667,9,1.0,1.0,0.0,2,3,49,34,19.88888888888889,256.6666666666667,8.0
527,3,9,20,50,103.5,8,11.0,2.0,9.0,3,2,46,33,32.625,274.75,6.0
528,3,9,20,50,57.5,7,0.0,0.0,0.0,1,2,23,23,8.857142857142858,77.14285714285714,9.0
529,3,9,20,50,41.5,8,28.0,2.0,26.0,4,3,29,22,75.125,576.0,4.0
530,3,9,20,50,100.0,8,2.0,2.0,0.0,3,2,50,38,47.0,186.0,3.0
531,3,9,20,50,98.0,8,5320.0,5.0,5315.0,4,1,44,25,29.625,162.0,4.0
532,3,9,20,50,116.0,8,256.0,3.0,253.0,3,1,42,37,18.5,108.125,5.0
533,3,9,20,50,127.0,8,102.0,2.0,100.0,3,1,48,31,19.625,117.375,4.0
534,3,9,20,50,107.5,8,11.0,2.0,9.0,3,2,49,40,32.5,285.5,6.0
535,3,9,20,50,94.0,7,97.0,3.0,94.0,3,1,44,25,19.428571428571427,115.28571428571429,4.0
536,3,9,20,50,60.8333,9,3.0,3.0,0.0,3,3,43,34,48.0,396.0,4.0
537,3,9,20,50,47.0,8,101.0,4.0,97.0,5,3,50,21,126.75,531.0,3.0
538,3,9,20,50,70.0,9,1.0,1.0,0.0,2,3,44,39,25.666666666666668,256.6666666666667,7.0
539,3,9,20,50,73.5,8,4.0,4.0,0.0,3,2,36,28,44.875,264.0,4.0
540,3,9,20,50,51.0,9,1.0,1.0,0.0,2,3,32,25,20.11111111111111,256.6666666666667,8.0
541,3,9,20,50,70.0,8,1.0,1.0,0.0,2,2,47,35,12.125,153.5,8.0
542,3,9,20,50,58.0,9,35.0,5.0,30.0,4,3,50,25,80.88888888888889,576.0,4.0
543,3,9,20,50,108.0,7,326.0,2.0,324.0,3,1,41,20,17.285714285714285,99.14285714285714,6.0
544,3,9,20,50,71.3333,9,0.0,0.0,0.0,2,3,44,41,25.666666666666668,256.6666666666667,7.0
545,3,9,20,50,103.0,8,1.0,1.0,0.0,2,1,39,25,11.75,83.0,5.0
546,3,9,20,50,138.0,8,5.0,4.0,1.0,2,1,46,23,10.625,57.625,7.0
547,3,9,20,50,84.0,8,8.0,6.0,2.0,3,2,40,33,40.625,296.25,5.0
548,3,9,20,50,103.0,8,5.0,4.0,1.0,2,1,49,27,9.625,77.0,7.0
549,3,9,20,50,100.0,8,122.0,3.0,119.0,4,2,50,23,57.875,324.0,5.0
550,3,9,20,50,66.0,8,1.0,1.0,0.0,2,2,35,33,12.875,160.0,8.0
551,3,9,20,50,70.0,8,1330.0,3.0,1327.0,6,2,45,21,136.625,444.0,3.0
552,3,9,20,50,75.0,8,0.0,0.0,0.0,2,2,35,30,15.375,204.25,8.0
553,3,9,20,50,63.0,8,420.0,5.0,415.0,4,2,44,31,37.75,368.5,5.0
554,3,9,20,50,73.0,8,5.0,4.0,1.0,3,2,40,21,45.75,205.5,4.0
555,3,9,20,50,45.5,7,403.0,3.0,400.0,4,2,39,21,31.142857142857142,417.7142857142857,6.0
556,3,9,20,50,115.0,8,0.0,0.0,0.0,1,2,46,46,8.75,75.5,9.0
557,3,9,20,50,114.0,7,20.0,3.0,17.0,3,1,48,22,24.142857142857142,98.57142857142857,4.0
558,3,9,20,50,50.0,9,0.0,0.0,0.0,1,3,30,30,12.0,116.66666666666667,9.0
559,3,9,20,50,73.3333,9,6.0,5.0,1.0,3,3,48,41,52.0,424.6666666666667,5.0
560,3,9,20,50,62.0,9,841.0,2.0,839.0,5,3,47,20,92.11111111111111,657.0,5.0
561,3,9,20,50,101.0,9,0.0,0.0,0.0,2,2,50,34,22.666666666666668,165.55555555555554,6.0
562,3,9,20,50,105.0,8,0.0,0.0,0.0,1,2,42,42,8.875,77.5,9.0
563,3,9,20,50,75.0,8,32.0,4.0,28.0,3,2,43,30,27.875,216.25,6.0
564,3,9,20,50,50.0,9,4.0,4.0,0.0,3,3,43,21,58.333333333333336,292.0,4.0
565,3,9,20,50,76.0,8,0.0,0.0,0.0,2,2,32,28,19.75,172.5,7.0
566,3,9,20,50,88.0,8,0.0,0.0,0.0,2,2,44,33,23.125,210.0,5.0
567,3,9,20,50,40.0,8,10.0,3.0,7.0,3,3,40,20,33.875,612.0,7.0
568,3,9,20,50,115.0,8,0.0,0.0,0.0,2,1,47,21,12.625,80.0,5.0
569,3,9,20,50,52.5,7,0.0,0.0,0.0,2,2,24,21,22.428571428571427,203.42857142857142,6.0
570,3,9,20,50,120.0,8,319.0,2.0,317.0,3,1,41,30,16.625,98.375,6.0
571,3,9,20,50,138.0,9,0.0,0.0,0.0,1,1,46,46,4.444444444444445,25.88888888888889,9.0
572,3,9,20,50,93.0,7,177.0,2.0,175.0,3,1,47,23,20.571428571428573,138.71428571428572,5.0
573,3,9,20,50,106.0,8,275.0,3.0,272.0,3,1,48,25,13.0,114.0,7.0
574,3,9,20,50,76.0,7,231.0,2.0,229.0,3,1,32,22,19.0,110.28571428571429,5.0
575,3,9,20,50,85.0,8,13.0,4.0,9.0,3,2,50,42,32.75,225.0,4.0
576,3,9,20,50,67.0,7,0.0,0.0,0.0,2,2,42,25,14.857142857142858,210.57142857142858,8.0
577,3,9,20,50,71.0,8,0.0,0.0,0.0,2,2,43,28,19.0,166.25,5.0
578,3,9,20,50,64.0,9,867.0,5.0,862.0,5,3,49,20,95.0,707.0,5.0
579,3,9,20,50,50.0,7,0.0,0.0,0.0,1,2,20,20,8.857142857142858,77.14285714285714,9.0
580,3,9,20,50,62.0,8,0.0,0.0,0.0,1,2,31,31,7.625,61.25,9.0
581,3,9,20,50,80.0,7,5.0,3.0,2.0,2,1,28,26,7.857142857142857,68.85714285714286,8.0
582,3,9,20,50,72.0,8,25.0,4.0,21.0,4,2,45,22,77.5,264.0,3.0
583,3,9,20,50,50.0,7,0.0,0.0,0.0,1,2,20,20,8.857142857142858,77.14285714285714,9.0
584,3,9,20,50,107.5,8,0.0,0.0,0.0,2,2,45,43,23.75,197.5,5.0
585,3,9,20,50,79.5,8,11.0,2.0,9.0,3,2,36,27,32.875,297.25,6.0
586,3,9,20,50,107.0,8,4879.0,4.0,4875.0,4,1,45,23,30.25,192.0,4.0
587,3,9,20,50,96.0,8,5.0,3.0,2.0,2,1,32,29,7.75,60.875,8.0
588,3,9,20,50,111.0,8,4.0,4.0,0.0,3,1,50,29,23.625,93.0,3.0
589,3,9,20,50,67.5,8,1375.0,4.0,1371.0,5,2,48,27,72.375,354.0,3.0
590,3,9,20,50,139.0,8,9636.0,4.0,9632.0,4,1,49,37,22.875,128.25,6.0
591,3,9,20,50,74.0,8,78.0,4.0,74.0,4,2,43,26,52.75,500.0,5.0
592,3,9,20,50,89.0,8,51.0,4.0,47.0,4,2,46,26,61.375,309.0,4.0
593,3,9,20,50,115.0,8,0.0,0.0,0.0,1,2,46,46,8.75,75.5,9.0
594,3,9,20,50,82.5,8,0.0,0.0,0.0,2,2,40,33,23.25,197.5,5.0
595,3,9,20,50,90.0,7,4.0,3.0,1.0,2,1,30,27,10.285714285714286,61.857142857142854,7.0
596,3,9,20,50,117.5,8,0.0,0.0,0.0,2,2,48,43,15.25,178.75,8.0
597,3,9,20,50,76.5,8,0.0,0.0,0.0,2,2,48,35,18.375,172.5,5.0
598,3,9,20,50,33.3333,8,0.0,0.0,0.0,1,3,20,20,12.0,116.25,9.0
599,3,9,20,50,103.0,8,2.0,2.0,0.0,2,1,49,27,10.875,79.875,6.0
600,4,12,1,20,18.0,6,978.0,2.0,976.0,3,2,18,1,69.5,532.0,7.0
601,4,12,1,20,36.0,7,230.0,4.0,226.0,2,1,12,11,11.857142857142858,77.14285714285714,10.0
602,4,12,1,20,32.0,7,83823.0,3.0,83820.0,3,1,20,8,18.571428571428573,171.85714285714286,9.0
603,4,12,1,20,19.6667,8,165.0,3.0,162.0,3,3,15,9,43.75,371.25,9.0
604,4,12,1,20,49.0,7,91541.0,4.0,91537.0,3,1,18,1,25.857142857142858,128.14285714285714,7.0
605,4,12,1,20,39.0,7,0.0,0.0,0.0,1,1,13,13,5.0,31.285714285714285,12.0
606,4,12,1,20,20.5,7,115.0,3.0,112.0,3,2,18,5,48.0,444.0,6.0
607,4,12,1,20,17.0,6,2615197.0,2.0,2615195.0,6,2,14,3,165.5,761.3333333333334,6.0
608,4,12,1,20,22.0,6,1.0,1.0,0.0,2,2,11,6,27.333333333333332,255.0,6.0
609,4,12,1,20,26.0,7,122197.0,4.0,122193.0,5,2,20,1,145.85714285714286,660.0,5.0
610,4,12,1,20,14.5,7,809.0,4.0,805.0,3,2,16,4,44.57142857142857,444.0,6.0
611,4,12,1,20,34.0,7,1510.0,3.0,1507.0,3,2,20,8,24.714285714285715,234.0,10.0
612,4,12,1,20,25.0,6,15614.0,2.0,15612.0,5,2,19,1,200.5,354.0,3.0
613,4,12,1,20,26.0,7,172.0,2.0,170.0,3,2,19,2,68.0,350.0,5.0
614,4,12,1,20,15.0,6,5.0,3.0,2.0,2,2,6,2,18.5,229.33333333333334,11.0
615,4,12,1,20,30.0,7,4.0,4.0,0.0,2,2,20,3,28.714285714285715,167.14285714285714,8.0
616,4,12,1,20,14.0,6,4.0,3.0,1.0,2,2,7,6,20.166666666666668,186.66666666666666,10.0
617,4,12,1,20,42.0,7,483.0,3.0,480.0,3,1,15,12,30.0,122.0,5.0
618,4,12,1,20,54.0,7,0.0,0.0,0.0,1,2,18,18,10.285714285714286,98.57142857142857,12.0
619,4,12,1,20,12.3333,7,2811.0,4.0,2807.0,4,3,13,4,109.42857142857143,472.2857142857143,5.0
620,4,12,1,20,10.0,7,30.0,4.0,26.0,3,4,12,7,52.0,780.5714285714286,9.0
621,4,12,1,20,23.0,7,14680291.0,4.0,14680287.0,4,1,11,2,48.857142857142854,183.14285714285714,6.0
622,4,12,1,20,30.0,6,164.0,2.0,162.0,2,1,10,3,9.0,72.5,11.0
623,4,12,1,20,28.0,7,16911130.0,3.0,16911127.0,4,1,12,8,39.285714285714285,210.0,7.0
624,4,12,1,20,20.0,7,2.0,2.0,0.0,2,3,20,10,22.285714285714285,387.0,11.0
625,4,12,1,20,14.3333,7,600.0,4.0,596.0,4,3,16,5,114.0,750.0,5.0
626,4,12,1,20,14.0,6,47341.0,3.0,47338.0,5,2,18,2,116.16666666666667,660.0,5.0
627,4,12,1,20,21.0,7,10137.0,3.0,10134.0,5,2,20,2,159.28571428571428,354.0,3.0
628,4,12,1,20,18.0,7,2458038.0,3.0,2458035.0,5,2,20,5,137.28571428571428,504.0,4.0
629,4,12,1,20,38.0,7,0.0,0.0,0.0,1,2,19,19,7.857142857142857,65.71428571428571,12.0
630,4,12,1,20,16.3333,8,2435.0,4.0,2431.0,4,3,13,1,90.25,462.75,8.0
631,4,12,1,20,27.0,8,676.0,3.0,673.0,4,3,19,7,85.0,598.5,8.0
632,4,12,1,20,10.0,7,4370.0,3.0,4367.0,5,3,15,1,192.57142857142858,1170.0,6.0
633,4,12,1,20,22.0,8,12075.0,3.0,12072.0,5,3,16,3,164.875,846.0,7.0
634,4,12,1,20,39.0,7,37.0,4.0,33.0,2,1,16,7,15.571428571428571,87.42857142857143,8.0
635,4,12,1,20,47.0,7,70124.0,4.0,70120.0,3,1,17,13,24.285714285714285,134.28571428571428,6.0
636,4,12,1,20,34.0,7,6195.0,5.0,6190.0,4,2,16,3,85.85714285714286,417.7142857142857,6.0
637,4,12,1,20,20.3333,8,2759.0,3.0,2756.0,6,3,19,4,338.625,666.0,3.0
638,4,12,1,20,8.0,5,105489.0,3.0,105486.0,3,1,4,1,27.2,177.6,7.0
639,4,12,1,20,34.0,7,9177187.0,4.0,9177183.0,4,1,17,1,59.0,140.57142857142858,5.0
640,4,12,1,20,8.0,4,5262768.0,1.0,5262767.0,4,1,8,1,32.75,463.0,9.0
641,4,12,1,20,27.0,6,65122.0,2.0,65120.0,3,1,18,2,20.333333333333332,121.83333333333333,9.0
642,4,12,1,20,38.0,8,196.0,5.0,191.0,3,2,19,10,35.25,267.0,9.0
643,4,12,1,20,14.0,6,0.0,0.0,0.0,1,2,7,7,7.833333333333333,66.0,12.0
644,4,12,1,20,10.0,7,26.0,2.0,24.0,3,3,11,1,60.42857142857143,857.1428571428571,8.0
645,4,12,1,20,34.0,7,498.0,4.0,494.0,3,2,17,1,39.0,256.2857142857143,9.0
646,4,12,1,20,24.0,6,4563.0,3.0,4560.0,4,2,20,7,68.33333333333333,504.0,7.0
647,4,12,1,20,27.0,9,2.0,2.0,0.0,2,3,18,7,21.333333333333332,258.3333333333333,11.0
648,4,12,1,20,18.0,6,104.0,4.0,100.0,3,2,13,6,48.666666666666664,457.6666666666667,7.0
649,4,12,1,20,20.0,7,114.0,4.0,110.0,3,2,10,5,77.42857142857143,276.2857142857143,5.0
650,4,12,1,20,54.0,7,139.0,3.0,136.0,2,1,18,3,8.428571428571429,62.57142857142857,11.0
651,4,12,1,20,8.0,5,2.0,2.0,0.0,2,2,12,2,17.2,392.0,11.0
652,4,12,1,20,52.0,8,25.0,3.0,22.0,2,1,20,16,13.0,80.875,8.0
653,4,12,1,20,27.0,7,125.0,4.0,121.0,3,2,13,8,57.142857142857146,314.2857142857143,6.0
654,4,12,1,20,53.0,8,23.0,5.0,18.0,2,1,18,17,14.25,77.0,8.0
655,4,12,1,20,20.0,6,97.0,3.0,94.0,3,2,14,5,24.333333333333332,284.0,10.0
656,4,12,1,20,23.0,7,4571.0,5.0,4566.0,4,2,14,3,73.57142857142857,451.42857142857144,6.0
657,4,12,1,20,13.0,8,157.0,4.0,153.0,3,3,15,8,36.625,545.625,9.0
658,4,12,1,20,9.0,7,2.0,2.0,0.0,2,3,6,2,39.42857142857143,273.0,9.0
659,4,12,1,20,17.0,8,3232.0,4.0,3228.0,5,3,20,1,242.875,990.0,5.0
660,4,12,1,20,24.0,7,63933.0,3.0,63930.0,5,2,15,2,137.0,637.7142857142857,5.0
661,4,12,1,20,16.0,7,4365.0,3.0,4362.0,4,2,17,5,50.142857142857146,700.5714285714286,8.0
662,4,12,1,20,20.0,7,6664704.0,4.0,6664700.0,5,2,16,2,138.71428571428572,316.57142857142856,5.0
663,4,12,1,20,17.5,8,969.0,2.0,967.0,4,3,16,4,97.25,597.75,6.0
664,4,12,1,20,13.0,8,39.0,4.0,35.0,3,3,16,6,48.5,681.375,7.0
665,4,12,1,20,8.0,5,3162.0,2.0,3160.0,3,2,16,2,37.6,532.0,7.0
666,4,12,1,20,39.0,7,18.0,3.0,15.0,3,2,19,13,61.0,264.0,4.0
667,4,12,1,20,9.5,5,3.0,2.0,1.0,2,2,13,3,17.4,324.4,10.0
668,4,12,1,20,8.0,6,32.0,3.0,29.0,3,3,20,2,40.166666666666664,963.0,10.0
669,4,12,1,20,34.0,7,3.0,2.0,1.0,2,2,17,1,15.285714285714286,160.0,11.0
670,4,12,1,20,38.0,7,3.0,3.0,0.0,2,2,19,10,27.857142857142858,217.71428571428572,7.0
671,4,12,1,20,34.5,7,4468.0,3.0,4465.0,5,2,20,6,172.28571428571428,354.0,3.0
672,4,12,1,20,0.0,1,0.0,0.0,0.0,5,1,20,4,159.0,414.0,6.0
673,4,12,1,20,32.0,7,4.0,3.0,1.0,2,2,17,8,31.428571428571427,322.0,7.0
674,4,12,1,20,7.0,6,2.0,2.0,0.0,2,3,14,1,37.166666666666664,750.0,10.0
675,4,12,1,20,8.33333,8,29.0,3.0,26.0,3,4,9,3,69.125,553.5,8.0
676,4,12,1,20,17.5,7,1744.0,3.0,1741.0,5,3,15,1,181.85714285714286,757.2857142857143,5.0
677,4,12,1,20,15.0,6,34.0,1.0,33.0,2,1,5,4,14.166666666666666,76.16666666666667,9.0
678,4,12,1,20,21.0,6,4925338.0,2.0,4925336.0,4,1,14,1,63.5,250.0,5.0
679,4,12,1,20,25.0,7,5329.0,3.0,5326.0,4,2,19,3,98.28571428571429,281.14285714285717,6.0
680,4,12,1,20,29.0,6,7.0,2.0,5.0,2,1,11,7,15.833333333333334,106.33333333333333,7.0
681,4,12,1,20,10.0,6,1.0,1.0,0.0,2,3,14,5,19.0,359.5,11.0
682,4,12,1,20,30.0,7,9181433.0,4.0,9181429.0,4,1,15,1,45.142857142857146,140.57142857142858,7.0
683,4,12,1,20,16.0,6,87334.0,2.0,87332.0,3,1,16,1,20.333333333333332,360.0,9.0
684,4,12,1,20,12.0,5,339501.0,3.0,339498.0,5,2,15,1,114.8,1168.0,8.0
685,4,12,1,20,9.33333,7,1.0,1.0,0.0,2,4,9,7,25.857142857142858,423.42857142857144,11.0
686,4,12,1,20,31.0,7,60.0,4.0,56.0,2,1,15,1,16.714285714285715,83.57142857142857,8.0
687,4,12,1,20,35.0,7,209.0,2.0,207.0,2,1,17,9,9.0,92.14285714285714,11.0
688,4,12,1,20,15.0,8,1.0,1.0,0.0,2,4,15,6,54.0,420.0,7.0
689,4,12,1,20,15.0,6,72.0,3.0,69.0,3,2,14,3,55.166666666666664,350.0,5.0
690,4,12,1,20,22.0,6,93.0,2.0,91.0,3,2,11,6,46.333333333333336,350.0,6.0
691,4,12,1,20,24.0,7,9594059.0,4.0,9594055.0,4,1,19,4,32.0,298.85714285714283,8.0
692,4,12,1,20,4.0,7,0.0,0.0,0.0,1,4,3,3,16.714285714285715,181.14285714285714,12.0
693,4,12,1,20,8.5,6,1916.0,3.0,1913.0,3,2,17,1,25.166666666666668,490.0,10.0
694,4,12,1,20,13.6667,7,1270664.0,6.0,1270658.0,8,3,19,2,538.8571428571429,1344.0,4.0
695,4,12,1,20,4.5,6,4.0,3.0,1.0,2,3,4,1,34.333333333333336,214.0,9.0
696,4,12,1,20,19.5,7,49.0,4.0,45.0,3,3,13,1,61.142857142857146,432.85714285714283,9.0
697,4,12,1,20,16.0,7,18.0,3.0,15.0,2,2,16,2,29.857142857142858,322.0,7.0
698,4,12,1,20,25.3333,8,14781.0,2.0,14779.0,5,3,19,2,172.875,729.0,7.0
699,4,12,1,20,38.0,7,56004.0,4.0,56000.0,5,2,20,12,129.71428571428572,637.7142857142857,5.0
700,4,12,20,50,114.0,9,8711.0,4.0,8707.0,3,1,41,22,27.333333333333332,111.66666666666667,7.0
701,4,12,20,50,88.0,9,104317.0,2.0,104315.0,3,1,32,25,22.11111111111111,125.22222222222223,7.0
702,4,12,20,50,115.0,9,15700502.0,4.0,15700498.0,4,1,40,34,40.44444444444444,142.88888888888889,7.0
703,4,12,20,50,79.0,9,179.0,6.0,173.0,3,2,47,32,33.333333333333336,352.6666666666667,8.0
704,4,12,20,50,0.0,1,0.0,0.0,0.0,6,1,50,25,322.0,410.0,5.0
705,4,12,20,50,120.0,9,22.0,5.0,17.0,2,1,48,36,12.333333333333334,77.88888888888889,8.0
706,4,12,20,50,96.0,8,7.0,5.0,2.0,2,2,43,32,23.125,244.25,10.0
707,4,12,20,50,78.0,8,5.0,4.0,1.0,2,2,42,26,22.375,272.75,10.0
708,4,12,20,50,75.0,9,83.0,5.0,78.0,3,2,42,33,33.44444444444444,293.55555555555554,6.0
709,4,12,20,50,74.0,9,6.0,5.0,1.0,2,2,37,23,23.333333333333332,160.0,9.0
710,4,12,20,50,121.0,8,86477.0,3.0,86474.0,3,1,47,22,23.0,114.0,8.0
711,4,12,20,50,59.0,10,258.0,5.0,253.0,4,3,44,29,103.3,558.0,4.0
712,4,12,20,50,51.5,7,977837.0,4.0,977833.0,6,2,43,20,134.42857142857142,685.7142857142857,5.0
713,4,12,20,50,127.0,9,6132.0,6.0,6126.0,4,2,50,40,99.33333333333333,514.6666666666666,6.0
714,4,12,20,50,83.0,8,4849.0,3.0,4846.0,4,2,47,20,64.125,517.5,7.0
715,4,12,20,50,50.0,8,129.0,3.0,126.0,3,2,40,20,24.25,352.0,10.0
716,4,12,20,50,65.5,8,29.0,5.0,24.0,2,2,37,20,17.875,134.0,10.0
717,4,12,20,50,55.0,11,2401.0,5.0,2396.0,5,4,49,21,201.27272727272728,1009.0909090909091,5.0
718,4,12,20,50,55.0,9,2.0,2.0,0.0,2,3,43,33,27.444444444444443,302.3333333333333,9.0
719,4,12,20,50,96.0,9,2.0,2.0,0.0,2,3,48,27,25.11111111111111,351.6666666666667,11.0
720,4,12,20,50,94.0,9,184.0,6.0,178.0,3,2,47,25,57.0,273.55555555555554,6.0
721,4,12,20,50,80.0,9,5.0,4.0,1.0,2,2,40,27,19.22222222222222,160.66666666666666,10.0
722,4,12,20,50,51.5,8,3776.0,4.0,3772.0,4,2,37,20,40.875,445.0,9.0
723,4,12,20,50,138.0,9,72846.0,4.0,72842.0,3,1,49,38,18.666666666666668,121.33333333333333,9.0
724,4,12,20,50,125.0,9,3492470.0,5.0,3492465.0,6,2,50,39,194.88888888888889,825.3333333333334,6.0
725,4,12,20,50,147.0,9,322.0,2.0,320.0,2,1,49,39,11.0,66.66666666666667,10.0
726,4,12,20,50,97.0,8,72425.0,3.0,72422.0,3,1,39,29,17.875,135.5,9.0
727,4,12,20,50,116.0,8,68903.0,3.0,68900.0,3,1,50,33,18.875,129.75,9.0
728,4,12,20,50,66.0,10,0.0,0.0,0.0,1,3,44,44,11.4,107.7,12.0
729,4,12,20,50,66.6667,10,0.0,0.0,0.0,1,3,40,40,12.0,117.3,12.0
730,4,12,20,50,129.0,9,12460.0,4.0,12456.0,4,1,50,35,55.55555555555556,152.0,4.0
731,4,12,20,50,48.0,8,139.0,3.0,136.0,4,3,33,24,129.625,750.0,5.0
732,4,12,20,50,103.0,9,38.0,3.0,35.0,2,1,40,23,13.88888888888889,85.77777777777777,8.0
733,4,12,20,50,92.0,8,201855.0,4.0,201851.0,5,2,46,21,120.375,448.5,6.0
734,4,12,20,50,126.0,9,8.0,6.0,2.0,2,2,49,42,23.77777777777778,258.44444444444446,10.0
735,4,12,20,50,71.0,10,2.0,2.0,0.0,2,3,37,34,36.8,339.9,9.0
736,4,12,20,50,71.0,8,102726.0,2.0,102724.0,3,1,31,20,21.5,129.75,7.0
737,4,12,20,50,111.0,9,0.0,0.0,0.0,1,2,37,37,10.444444444444445,100.66666666666667,12.0
738,4,12,20,50,42.0,9,1466.0,4.0,1462.0,4,3,35,28,67.0,594.6666666666666,5.0
739,4,12,20,50,56.8333,10,100.0,3.0,97.0,3,3,38,34,53.8,513.6,8.0
740,4,12,20,50,85.0,8,9871.0,4.0,9867.0,4,2,33,26,54.25,547.5,9.0
741,4,12,20,50,56.0,9,1133.0,5.0,1128.0,5,3,43,20,245.33333333333334,756.0,4.0
742,4,12,20,50,94.0,9,0.0,0.0,0.0,1,2,47,47,7.888888888888889,65.33333333333333,12.0
743,4,12,20,50,70.5,10,0.0,0.0,0.0,1,3,47,47,11.3,107.7,12.0
744,4,12,20,50,99.0,8,5357231.0,3.0,5357228.0,6,1,50,22,130.125,222.0,3.0
745,4,12,20,50,44.0,9,0.0,0.0,0.0,1,3,22,22,14.222222222222221,151.0,12.0
746,4,12,20,50,89.0,9,4081.0,4.0,4077.0,4,2,46,25,79.55555555555556,500.8888888888889,6.0
747,4,12,20,50,52.0,9,353.0,5.0,348.0,4,3,45,22,82.77777777777777,750.0,5.0
748,4,12,20,50,44.0,9,2.0,2.0,0.0,2,3,29,22,23.88888888888889,378.6666666666667,11.0
749,4,12,20,50,90.0,9,395847.0,7.0,395840.0,6,2,46,25,185.66666666666666,632.0,4.0
750,4,12,20,50,42.0,9,4.0,3.0,1.0,2,3,50,21,24.555555555555557,397.6666666666667,9.0
751,4,12,20,50,75.0,8,5.0,2.0,3.0,2,2,26,25,30.75,237.5,8.0
752,4,12,20,50,96.0,9,4.0,3.0,1.0,2,2,48,47,20.11111111111111,160.44444444444446,9.0
753,4,12,20,50,51.75,10,491.0,5.0,486.0,4,4,48,21,108.3,792.0,7.0
754,4,12,20,50,44.3333,10,1.0,1.0,0.0,2,4,49,28,37.2,530.4,8.0
755,4,12,20,50,95.5,8,19249.0,4.0,19245.0,5,2,50,30,131.75,504.0,4.0
756,4,12,20,50,90.0,8,10239621.0,3.0,10239618.0,4,1,39,22,36.5,221.75,6.0
757,4,12,20,50,76.5,8,2491.0,5.0,2486.0,3,2,50,24,39.375,249.75,7.0
758,4,12,20,50,53.5,8,8189262.0,4.0,8189258.0,5,2,40,20,80.875,470.25,6.0
759,4,12,20,50,87.0,8,0.0,0.0,0.0,1,2,29,29,10.375,99.75,12.0
760,4,12,20,50,53.0,10,4.0,4.0,0.0,2,3,44,27,30.5,255.6,8.0
761,4,12,20,50,115.0,9,354.0,7.0,347.0,3,2,50,30,46.22222222222222,304.22222222222223,8.0
762,4,12,20,50,66.0,10,657.0,5.0,652.0,4,3,46,22,109.3,575.4,5.0
763,4,12,20,50,118.0,8,12424420.0,4.0,12424416.0,4,1,48,33,35.875,185.0,7.0
764,4,12,20,50,77.0,8,3.0,3.0,0.0,2,2,43,37,13.375,173.5,11.0
765,4,12,20,50,76.0,9,5.0,4.0,1.0,2,2,38,30,22.0,166.44444444444446,9.0
766,4,12,20,50,78.0,8,2.0,2.0,0.0,2,2,39,24,26.625,257.25,6.0
767,4,12,20,50,56.75,10,33.0,3.0,30.0,3,4,46,34,63.3,583.2,8.0
768,4,12,20,50,69.0,8,128424.0,5.0,128419.0,6,2,43,20,263.25,444.0,3.0
769,4,12,20,50,74.0,9,2172.0,4.0,2168.0,3,2,41,34,32.77777777777778,276.22222222222223,6.0
770,4,12,20,50,87.0,8,728533.0,3.0,728530.0,6,2,49,22,211.875,632.0,4.0
771,4,12,20,50,122.0,9,48.0,3.0,45.0,2,1,42,40,12.333333333333334,74.44444444444444,9.0
772,4,12,20,50,136.0,8,183.0,3.0,180.0,2,1,50,43,8.5,77.0,11.0
773,4,12,20,50,82.0,9,148.0,4.0,144.0,3,2,41,30,25.88888888888889,286.0,10.0
774,4,12,20,50,111.0,9,237.0,4.0,233.0,2,1,37,29,11.0,66.66666666666667,10.0
775,4,12,20,50,90.0,8,161.0,5.0,156.0,3,2,40,24,57.375,276.75,6.0
776,4,12,20,50,68.0,9,2.0,2.0,0.0,2,3,34,30,25.11111111111111,360.6666666666667,11.0
777,4,12,20,50,129.0,8,7.0,4.0,3.0,2,2,45,43,23.75,244.25,10.0
